
Steps found by force derivative:
filename,orientation,Derivative of,step #,F1,F2,Fc,step start,step end,step length
20240807-110605 FD Curve 2024-08-07_HIV-1_extFSE+AGG+ASO3_2-2f,forward,Force,1,9.59446611428115,6.78765084691155,8.19105848059635,1000.5666355704924,1023.1709989919364,22.604363421443963
20240807-110605 FD Curve 2024-08-07_HIV-1_extFSE+AGG+ASO3_2-2f,forward,Force,2,17.717268653616856,17.722243868538378,17.719756261077617,1093.9680238840947,1099.6484150838537,5.680391199759015

Steps found by distance derivative:
filename,orientation,Derivative of,step #,F1,F2,Fc,step start,step end,step length
20240807-110605 FD Curve 2024-08-07_HIV-1_extFSE+AGG+ASO3_2-2f,forward,Distance,1,9.574562844827557,6.759168550448088,8.166865697637823,1000.4562454451016,1023.0471392011823,22.59089375608073
20240807-110605 FD Curve 2024-08-07_HIV-1_extFSE+AGG+ASO3_2-2f,forward,Distance,2,18.40957271253813,18.435214995535382,18.422393854036756,1100.2800089153282,1106.6558901230196,6.375881207691464

Common steps:
filename,orientation,Derivative of,step #,F1,F2,Fc,step start,step end,step length
20240807-110605 FD Curve 2024-08-07_HIV-1_extFSE+AGG+ASO3_2-2f,forward,,0,,,,,,
20240807-110605 FD Curve 2024-08-07_HIV-1_extFSE+AGG+ASO3_2-2f,forward,Distance,1,9.574562844827557,6.759168550448088,8.166865697637823,1000.4562454451016,1023.0471392011823,22.59089375608073
