1.001949414289628609e-01,8.229496585544404663e-01
1.001948902901467348e-01,8.229496581346312789e-01
1.001948248958231535e-01,8.229496576009959208e-01
1.001947424785872426e-01,8.229496569324347144e-01
1.001946399441409480e-01,8.229496561055812398e-01
1.001945138559834636e-01,8.229496550947309474e-01
1.001943604207066185e-01,8.229496538717762100e-01
1.001941754739098800e-01,8.229496524061472584e-01
1.001939544667434789e-01,8.229496506647590026e-01
1.001936924530826278e-01,8.229496486119647347e-01
1.001933840773290424e-01,8.229496462095158282e-01
1.001930235628300525e-01,8.229496434165264329e-01
1.001926047009002452e-01,8.229496401894461632e-01
1.001921208404273067e-01,8.229496364820365617e-01
1.001915648780415946e-01,8.229496322453538903e-01
1.001909292488290248e-01,8.229496274277375845e-01
1.001902059175665410e-01,8.229496219748045904e-01
1.001893863704590437e-01,8.229496158294483665e-01
1.001884616073560746e-01,8.229496089318433238e-01
1.001874221344276616e-01,8.229496012194547072e-01
1.001862579572814077e-01,8.229495926270533612e-01
1.001849585745064608e-01,8.229495830867361583e-01
1.001835129716355660e-01,8.229495725279512008e-01
1.001819096155208977e-01,8.229495608775271309e-01
1.001801364491215762e-01,8.229495480597065482e-01
1.001781808867011764e-01,8.229495339961860889e-01
1.001760298094310359e-01,8.229495186061607237e-01
1.001736695613940770e-01,8.229495018063707201e-01
1.001710859459826325e-01,8.229494835111537121e-01
1.001682642226830317e-01,8.229494636325004331e-01
1.001651891042388831e-01,8.229494420801154453e-01
1.001618447541849227e-01,8.229494187614809775e-01
1.001582147847434323e-01,8.229493935819258699e-01
1.001542822550764572e-01,8.229493664446961843e-01
1.001500296698885489e-01,8.229493372510299221e-01
1.001454389783756477e-01,8.229493059002359612e-01
1.001404915735174400e-01,8.229492722897756574e-01
1.001351682917119568e-01,8.229492363153479983e-01
1.001294494127519669e-01,8.229491978709770894e-01
1.001233146601443330e-01,8.229491568491025255e-01
1.001167432017739667e-01,8.229491131406730942e-01
1.001097136509162960e-01,8.229490666352422545e-01
1.001022040676041447e-01,8.229490172210669474e-01
1.000941919603581115e-01,8.229489647852079592e-01
1.000856542882927053e-01,8.229489092136336170e-01
1.000765674636128894e-01,8.229488503913255926e-01
1.000669073545168708e-01,8.229487882023860390e-01
1.000566492885205799e-01,8.229487225301459485e-01
1.000457680562191476e-01,8.229486532572769519e-01
1.000342379155013950e-01,8.229485802659031179e-01
1.000220325962322271e-01,8.229485034377147512e-01
1.000091253054170570e-01,8.229484226540826342e-01
9.999548873285804551e-02,8.229483377961752666e-01
9.998109505730574942e-02,8.229482487450761052e-01
9.996591595310186373e-02,8.229481553819029127e-01
9.994992259729974793e-02,8.229480575879267734e-01
9.993308567724364100e-02,8.229479552446916646e-01
9.991537539858409700e-02,8.229478482341355816e-01
9.989676149370541047e-02,8.229477364387122185e-01
9.987721323054010725e-02,8.229476197415118710e-01
9.985669942174534019e-02,8.229474980263831174e-01
9.983518843421529398e-02,8.229473711780540546e-01
9.981264819890393880e-02,8.229472390822551997e-01
9.978904622093047461e-02,8.229471016258416149e-01
9.976434958993958546e-02,8.229469586969138106e-01
9.973852499068804056e-02,8.229468101849389816e-01
9.971153871383015010e-02,8.229466559808732429e-01
9.968335666687438978e-02,8.229464959772833099e-01
9.965394438528443755e-02,8.229463300684675131e-01
9.962326704369915686e-02,8.229461581505761458e-01
9.959128946724944698e-02,8.229459801217320347e-01
9.955797614295369691e-02,8.229457958821501107e-01
9.952329123117853449e-02,8.229456053342572019e-01
9.948719857715519754e-02,8.229454083828110500e-01
9.944966172254539327e-02,8.229452049350198806e-01
9.941064391705331516e-02,8.229449949006604204e-01
9.937010813008372023e-02,8.229447781921955807e-01
9.932801706244887008e-02,8.229445547248922521e-01
9.928433315813003923e-02,8.229443244169372118e-01
9.923901861610330555e-02,8.229440871895534748e-01
9.919203540224227900e-02,8.229438429671157573e-01
9.914334526131284020e-02,8.229435916772651627e-01
9.909290972907479345e-02,8.229433332510238674e-01
9.904069014450271602e-02,8.229430676229100294e-01
9.898664766213383093e-02,8.229427947310509195e-01
9.893074326454655287e-02,8.229425145172949430e-01
9.887293777496967973e-02,8.229422269273241053e-01
9.881319187001923188e-02,8.229419319107654784e-01
9.875146609255729124e-02,8.229416294213013350e-01
9.868772086466416626e-02,8.229413194167796153e-01
9.862191650071172599e-02,8.229410018593227294e-01
9.855401322052294300e-02,8.229406767154346936e-01
9.848397116260325379e-02,8.229403439561081557e-01
9.841175039743017827e-02,8.229400035569296445e-01
9.833731094078948520e-02,8.229396554981847078e-01
9.826061276714515014e-02,8.229392997649606079e-01
9.818161582302820101e-02,8.229389363472490171e-01
9.810028004042624372e-02,8.229385652400458273e-01
9.801656535015157434e-02,8.229381864434502925e-01
9.793043169516217616e-02,8.229377999627635054e-01
9.784183904380679142e-02,8.229374058085842103e-01
9.775074740296296749e-02,8.229370039969045036e-01
9.765711683103514562e-02,8.229365945492040924e-01
9.756090745077784787e-02,8.229361774925416650e-01
9.746207946190796334e-02,8.229357528596453752e-01
9.736059315346883014e-02,8.229353206890026584e-01
9.725640891591039172e-02,8.229348810249477175e-01
9.714948725285132980e-02,8.229344339177475653e-01
9.703978879249219869e-02,8.229339794236848471e-01
9.692727429865144462e-02,8.229335176051414402e-01
9.681190468139927452e-02,8.229330485306780574e-01
9.669364100726714206e-02,8.229325722751137384e-01
9.657244450901371347e-02,8.229320889196021227e-01
9.644827659493228345e-02,8.229315985517081655e-01
9.632109885768755375e-02,8.229311012654813018e-01
9.619087308267171288e-02,8.229305971615274995e-01
9.605756125586965843e-02,8.229300863470784266e-01
9.592112557122232930e-02,8.229295689360599519e-01
9.578152843747571310e-02,8.229290450491579811e-01
9.563873248450417697e-02,8.229285148138821837e-01
9.549270056909901772e-02,8.229279783646282764e-01
9.534339578021684691e-02,8.229274358427380864e-01
9.519078144368425809e-02,8.229268873965580600e-01
9.503482112635705525e-02,8.229263331814956617e-01
9.487547863973311291e-02,8.229257733600734426e-01
9.471271804301928388e-02,8.229252081019806653e-01
9.454650364565543585e-02,8.229246375841231531e-01
9.437680000930144530e-02,8.229240619906711407e-01
9.420357194929637745e-02,8.229234815131042380e-01
9.402678453560220362e-02,8.229228963502548400e-01
9.384640309324801533e-02,8.229223067083484278e-01
9.366239320229388654e-02,8.229217128010428706e-01
9.347472069733774036e-02,8.229211148494639527e-01
9.328335166659255939e-02,8.229205130822397907e-01
9.308825245056449871e-02,8.229199077355319192e-01
9.288938964036609625e-02,8.229192990530643792e-01
9.268673007569915023e-02,8.229186872861508073e-01
9.248024084254023724e-02,8.229180726937191936e-01
9.226988927055966572e-02,8.229174555423336423e-01
9.205564293030364664e-02,8.229168361062131343e-01
9.183746963016950482e-02,8.229162146672488465e-01
9.161533741320378177e-02,8.229155915150190292e-01
9.138921455375312308e-02,8.229149669468014405e-01
9.115906955399626088e-02,8.229143412675824498e-01
9.092487114038363960e-02,8.229137147900654758e-01
9.068658826001096962e-02,8.229130878346753164e-01
9.044419007695415902e-02,8.229124607295609239e-01
9.019764596859267125e-02,8.229118338105958497e-01
