-1.174843014284766118e+00,8.139905742894002483e-01
-1.163060607193975748e+00,8.139791764851304068e-01
-1.151288085385265170e+00,8.139679289682993923e-01
-1.139526593312498060e+00,8.139568340266564173e-01
-1.127777272063581693e+00,8.139458939273490623e-01
-1.116041259085269299e+00,8.139351109163758258e-01
-1.104319687910029435e+00,8.139244872180469992e-01
-1.092613687885124918e+00,8.139140250344515382e-01
-1.080924383904041663e+00,8.139037265449305947e-01
-1.069252896140394427e+00,8.138935939055589319e-01
-1.057600339784432020e+00,8.138836292486344437e-01
-1.045967824782255917e+00,8.138738346821738912e-01
-1.034356455577859046e+00,8.138642122894165221e-01
-1.022767330858085355e+00,8.138547641283367939e-01
-1.011201543300603856e+00,8.138454922311642026e-01
-9.996601793249892953e-01,8.138363986039129916e-01
-9.881443188469956063e-01,8.138274852259174130e-01
-9.766550350361115074e-01,8.138187540493780903e-01
-9.651933940764815256e-01,8.138102069989160414e-01
-9.537604549312715951e-01,8.138018459711352515e-01
-9.423572691105550625e-01,8.137936728341947923e-01
-9.309848804427893754e-01,8.137856894273891584e-01
-9.196443248499482914e-01,8.137778975607371512e-01
-9.083366301263698928e-01,8.137702990145807558e-01
-8.970628157213752507e-01,8.137628955391936758e-01
-8.858238925257133634e-01,8.137556888543980849e-01
-8.746208626618817705e-01,8.137486806491908142e-01
-8.634547192783738057e-01,8.137418725813782006e-01
-8.523264463479023334e-01,8.137352662772212586e-01
-8.412370184696505993e-01,8.137288633310897357e-01
-8.301874006756028157e-01,8.137226653051264913e-01
-8.191785482410042230e-01,8.137166737289219798e-01
-8.082114064989968094e-01,8.137108900991982807e-01
-7.972869106594800970e-01,8.137053158795025665e-01
-7.864059856322371811e-01,8.136999524999107836e-01
-7.755695458543693244e-01,8.136948013567411042e-01
-7.647784951220824023e-01,8.136898638122775917e-01
-7.540337264268610618e-01,8.136851411945043022e-01
-7.433361217960721135e-01,8.136806347968490449e-01
-7.326865521380275803e-01,8.136763458779363578e-01
-7.220858770915425939e-01,8.136722756613512519e-01
-7.115349448800201149e-01,8.136684253354130592e-01
-7.010345921700894545e-01,8.136647960529596046e-01
-6.905856439348276865e-01,8.136613889311421488e-01
-6.801889133215878180e-01,8.136582050512298769e-01
-6.698452015244519275e-01,8.136552454584253802e-01
-6.595552976613243690e-01,8.136525111616901285e-01
-6.493199786556691500e-01,8.136500031335798244e-01
-6.391400091228988112e-01,8.136477223100907485e-01
-6.290161412614182490e-01,8.136456695905153191e-01
-6.189491147483279221e-01,8.136438458373091986e-01
-6.089396566397904387e-01,8.136422518759688360e-01
-5.989884812760634114e-01,8.136408884949177800e-01
-5.890962901911962479e-01,8.136397564454039832e-01
-5.792637720273835500e-01,8.136388564414074320e-01
-5.694916024539593558e-01,8.136381891595574345e-01
-5.597804440910105761e-01,8.136377552390615664e-01
-5.501309464375840896e-01,8.136375552816440537e-01
-5.405437458044572985e-01,8.136375898514937033e-01
-5.310194652514358404e-01,8.136378594752226023e-01
-5.215587145291405990e-01,8.136383646418348103e-01
-5.121620900252464859e-01,8.136391058027048206e-01
-5.028301747151333601e-01,8.136400833715661252e-01
-4.935635381169128366e-01,8.136412977245101041e-01
-4.843627362507906819e-01,8.136427491999945749e-01
-4.752283116027244958e-01,8.136444380988633318e-01
-4.661607930923301613e-01,8.136463646843736797e-01
-4.571606960449868251e-01,8.136485291822349586e-01
-4.482285221680877285e-01,8.136509317806565056e-01
-4.393647595313816545e-01,8.136535726304044980e-01
-4.305698825513508132e-01,8.136564518448698990e-01
-4.218443519795712082e-01,8.136595695001448414e-01
-4.131886148949975301e-01,8.136629256351097794e-01
-4.046031047001151792e-01,8.136665202515289685e-01
-3.960882411209019072e-01,8.136703533141556033e-01
-3.876444302105408468e-01,8.136744247508468364e-01
-3.792720643568331940e-01,8.136787344526876797e-01
-3.709715222932619683e-01,8.136832822741247861e-01
-3.627431691136639436e-01,8.136880680331085580e-01
-3.545873562904741649e-01,8.136930915112444707e-01
-3.465044216965105783e-01,8.136983524539533885e-01
-3.384946896302734043e-01,8.137038505706398750e-01
-3.305584708447356634e-01,8.137095855348708273e-01
-3.226960625796035931e-01,8.137155569845625491e-01
-3.149077485970265822e-01,8.137217645221742623e-01
-3.071937992207348089e-01,8.137282077149123882e-01
-2.995544713785820989e-01,8.137348860949429330e-01
-2.919900086484678581e-01,8.137417991596116451e-01
-2.845006413076095475e-01,8.137489463716727212e-01
-2.770865863851322830e-01,8.137563271595269487e-01
-2.697480477179385883e-01,8.137639409174659555e-01
-2.624852160098189446e-01,8.137717870059248959e-01
-2.552982688937580069e-01,8.137798647517423545e-01
-2.481873709973893838e-01,8.137881734484276874e-01
-2.411526740115488565e-01,8.137967123564371352e-01
-2.341943167618743826e-01,8.138054807034573734e-01
-2.273124252834007597e-01,8.138144776846955031e-01
-2.205071128980965189e-01,8.138237024631768124e-01
-2.137784802952926444e-01,8.138331541700496441e-01
-2.071266156149549897e-01,8.138428319048972570e-01
-2.005515945337535133e-01,8.138527347360569042e-01
-1.940534803538813968e-01,8.138628617009445732e-01
-1.876323240945744208e-01,8.138732118063857213e-01
-1.812881645862767233e-01,8.138837840289544490e-01
-1.750210285673947097e-01,8.138945773153170027e-01
-1.688309307835764161e-01,8.139055905825834936e-01
-1.627178740894500708e-01,8.139168227186632798e-01
-1.566818495527524946e-01,8.139282725826266773e-01
-1.507228365607769793e-01,8.139399390050713334e-01
-1.448408029290681742e-01,8.139518207884948175e-01
-1.390357050122906502e-01,8.139639167076720971e-01
-1.333074878171949251e-01,8.139762255100377875e-01
-1.276560851176031797e-01,8.139887459160740635e-01
-1.220814195713346151e-01,8.140014766197033458e-01
-1.165834028389893112e-01,8.140144162886838730e-01
-1.111619357045075668e-01,8.140275635650103814e-01
-1.058169081974230930e-01,8.140409170653183368e-01
-1.005481997167295416e-01,8.140544753812929413e-01
-9.535567915628320734e-02,8.140682370800835788e-01
-9.023920503166743545e-02,8.140822007047199271e-01
-8.519862560844591870e-02,8.140963647745319554e-01
-8.023377903173314896e-02,8.141107277855742508e-01
-7.534449345701153822e-02,8.141252882110537881e-01
-7.053058718212668055e-02,8.141400445017602516e-01
-6.579186878039310071e-02,8.141549950865000218e-01
-6.112813723474380678e-02,8.141701383725321595e-01
-5.653918207285742875e-02,8.141854727460072771e-01
-5.202478350319825889e-02,8.142009965724096299e-01
-4.758471255190751398e-02,8.142167081970019815e-01
-4.321873120048861511e-02,8.142326059452728026e-01
-3.892659252423335409e-02,8.142486881233854668e-01
-3.470804083133839646e-02,8.142649530186286677e-01
-3.056281180266286895e-02,8.142813988998698349e-01
-2.649063263207933686e-02,8.142980240180094365e-01
-2.249122216737210397e-02,8.143148266064379470e-01
-1.856429105163900223e-02,8.143318048814951471e-01
-1.470954186515460380e-02,8.143489570429295332e-01
-1.092666926765476464e-02,8.143662812743592827e-01
-7.215360141003553975e-03,8.143837757437345504e-01
-3.575293732203588346e-03,8.144014386038012088e-01
-6.141796709357037972e-06,8.144192679925644773e-01
3.492431257998737659e-03,8.144372620337554380e-01
6.920768228624181971e-03,8.144554188372969961e-01
1.027921897209485222e-02,8.144737364997703954e-01
1.356814026148339854e-02,8.144922131048825120e-01
1.678789564185862934e-02,8.145108467239332573e-01
1.993885528612027863e-02,8.145296354162840924e-01
2.302139585087091198e-02,8.145485772298266536e-01
2.603590033238082843e-02,8.145676702014504889e-01
2.898275792270515669e-02,8.145869123575111281e-01
3.186236386601593723e-02,8.146063017142994855e-01
3.467511931521398416e-02,8.146258362785094853e-01
3.742143118888529435e-02,8.146455140477053547e-01
4.010171202866453372e-02,8.146653330107881397e-01
