
Steps found by force derivative:
filename,orientation,Derivative of,step #,F1,F2,Fc,step start,step end,step length
20240807-111739 FD Curve 2024-08-07_HIV-1_extFSE+AGG+ASO3_3-1f,forward,Force,1,11.81874574847217,9.46271341209922,10.640729580285694,1230.4792213627961,1250.5267557201319,20.047534357335735
20240807-111739 FD Curve 2024-08-07_HIV-1_extFSE+AGG+ASO3_3-1f,forward,Force,2,18.47839990190932,18.415161338621644,18.446780620265482,1337.89612520185,1344.864043761053,6.967918559202872

Steps found by distance derivative:
filename,orientation,Derivative of,step #,F1,F2,Fc,step start,step end,step length
20240807-111739 FD Curve 2024-08-07_HIV-1_extFSE+AGG+ASO3_3-1f,forward,Distance,1,11.81874574847217,9.46271341209922,10.640729580285694,1230.4792213627961,1250.5267557201319,20.047534357335735
20240807-111739 FD Curve 2024-08-07_HIV-1_extFSE+AGG+ASO3_3-1f,forward,Distance,2,18.38210664425513,18.48379683035929,18.43295173730721,1335.63846818003,1345.4030083595703,9.76454017954029

Common steps:
filename,orientation,Derivative of,step #,F1,F2,Fc,step start,step end,step length
20240807-111739 FD Curve 2024-08-07_HIV-1_extFSE+AGG+ASO3_3-1f,forward,,0,,,,,,
20240807-111739 FD Curve 2024-08-07_HIV-1_extFSE+AGG+ASO3_3-1f,forward,Distance,1,11.81874574847217,9.46271341209922,10.640729580285694,1230.4792213627961,1250.5267557201319,20.047534357335735
20240807-111739 FD Curve 2024-08-07_HIV-1_extFSE+AGG+ASO3_3-1f,forward,Distance,2,18.38210664425513,18.48379683035929,18.43295173730721,1335.63846818003,1345.4030083595703,9.76454017954029
